work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2022,Mid Level,Full Time,Data Science Manager,158000,USD,158000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Science Manager,134000,USD,134000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,170000,USD,170000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,120000,USD,120000,United States,WFH,United States,Medium,Data Scientist
2022,Executive,Full Time,Analytics Engineer,200000,USD,200000,United States,WFH,United States,Medium,Data Analyst
2022,Executive,Full Time,Analytics Engineer,150000,USD,150000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,216200,USD,216200,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,144100,USD,144100,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Scientist,110000,EUR,115573,Netherlands,WFO,Netherlands,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,85000,EUR,89306,Netherlands,WFO,Netherlands,Medium,Data Scientist
2022,Senior Level,Full Time,ETL Developer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,ETL Developer,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,135000,USD,135000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,85000,USD,85000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,135000,USD,135000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,85000,USD,85000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Science Manager,206000,USD,206000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,175100,USD,175100,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Machine Learning Engineer,189650,USD,189650,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,164996,USD,164996,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,149040,USD,149040,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,113900,USD,113900,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,154000,USD,154000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,126000,USD,126000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,200000,USD,200000,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,150000,USD,150000,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,195700,USD,195700,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130500,USD,130500,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Analytics Engineer,170000,USD,170000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Analytics Engineer,135000,USD,135000,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,80000,GBP,98506,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,60000,GBP,73880,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,117000,USD,117000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,99450,USD,99450,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,200000,USD,200000,Puerto Rico,WFH,Puerto Rico,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,135000,USD,135000,Puerto Rico,WFH,Puerto Rico,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,193900,USD,193900,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,129300,USD,129300,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Machine Learning Engineer,45000,GBP,55410,United Kingdom,WFH,United Kingdom,Small,Data Engineer
2022,Senior Level,Full Time,Data Analyst,70000,GBP,86193,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,50000,GBP,61566,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,175000,USD,175000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,130000,USD,130000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,188100,USD,188100,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,139860,USD,139860,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,248700,USD,248700,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,167100,USD,167100,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Analyst,450000,INR,5723,India,WFH,India,Small,Data Analyst
2022,Senior Level,Full Time,Data Scientist,123400,USD,123400,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,88100,USD,88100,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,BI Data Analyst,48000,EUR,50432,Germany,WFH,Germany,Small,Data Analyst
2022,Senior Level,Full Time,Data Scientist,245000,USD,245000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,205000,USD,205000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,141300,USD,141300,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,102100,USD,102100,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,141300,USD,141300,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,102100,USD,102100,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Data Analyst,50000,USD,50000,Argentina,WFH,Argentina,Large,Data Analyst
2022,Entry Level,Full Time,Data Scientist,80000,EUR,84053,Belgium,WFH,Belgium,Large,Data Scientist
2022,Mid Level,Full Time,Lead Data Scientist,50000,GBP,61566,United Kingdom,Hybrid,United Kingdom,Small,Data Scientist
2022,Senior Level,Full Time,Data Architect,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Science Manager,189500,USD,189500,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,140100,USD,140100,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Engineer,177600,USD,177600,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,131300,USD,131300,United States,WFH,United States,Large,Data Engineer
2022,Mid Level,Full Time,Data Engineer,24000,USD,24000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,24000,USD,24000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,202900,USD,202900,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,131300,USD,131300,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,145000,USD,145000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,115000,USD,115000,United States,WFH,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Machine Learning Engineer,115000,USD,115000,United States,Hybrid,United States,Large,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,193900,USD,193900,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,129300,USD,129300,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,180000,USD,180000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Large,Data Scientist
2022,Mid Level,Full Time,Data Analyst,216200,USD,216200,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,144100,USD,144100,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Machine Learning Scientist,216000,USD,216000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Machine Learning Scientist,144000,USD,144000,United States,WFO,United States,Medium,Data Scientist
2022,Entry Level,Full Time,Data Analyst,150000,USD,150000,United States,WFH,United States,Large,Data Analyst
2021,Entry Level,Full Time,Machine Learning Research Engineer,900000,INR,12171,India,WFH,India,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,4200000,INR,53416,India,WFH,Indonesia,Large,Data Scientist
2022,Entry Level,Full Time,Applied Data Scientist,50000,USD,50000,Austria,Hybrid,Austria,Medium,Data Scientist
2021,Senior Level,Full Time,Cloud Data Architect,250000,USD,250000,United States,Hybrid,United States,Large,Data Engineer
2022,Executive,Full Time,Research Scientist,80000,EUR,84053,Netherlands,WFO,Netherlands,Large,Data Scientist
2022,Mid Level,Full Time,Data Scientist,107000,GBP,131752,United Kingdom,WFH,United Kingdom,Medium,Data Scientist
2022,Senior Level,Full Time,Analytics Engineer,48000,USD,48000,Argentina,WFH,United States,Small,Data Analyst
2022,Executive,Full Time,Data Science Manager,260500,USD,260500,United States,WFO,United States,Medium,Data Scientist
2022,Executive,Full Time,Data Science Manager,175100,USD,175100,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,210000,USD,210000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,100000,USD,100000,United States,WFH,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Data Analyst,55000,USD,55000,United States,WFH,United States,Small,Data Analyst
2022,Mid Level,Full Time,Data Analyst,130000,USD,130000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Applied Machine Learning Scientist,73400,EUR,77119,France,WFH,United Kingdom,Large,Data Scientist
2022,Entry Level,Full Time,Data Scientist,49500,EUR,52008,Belgium,Hybrid,Belgium,Small,Data Scientist
2022,Mid Level,Freelance,Applied Machine Learning Scientist,2400000,INR,30523,India,WFH,India,Small,Data Scientist
2022,Senior Level,Full Time,Data Engineer,206699,USD,206699,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,99100,USD,99100,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Analytics Engineer,200000,USD,200000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Analytics Engineer,54000,USD,54000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,63000,USD,63000,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Analytics Engineer,130000,USD,130000,United States,Hybrid,United States,Large,Data Analyst
2022,Senior Level,Full Time,Data Engineer,100000,USD,100000,United States,WFO,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,80000,USD,80000,United States,WFO,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,100000,USD,100000,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Specialist,221300,USD,221300,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Specialist,148700,USD,148700,United States,WFH,United States,Large,Data Engineer
2022,Entry Level,Full Time,Machine Learning Engineer,30000,USD,30000,United Kingdom,WFH,United Kingdom,Large,Data Engineer
2022,Entry Level,Full Time,Data Analyst,27000,EUR,28368,France,Hybrid,France,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,74000,GBP,91118,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,50000,GBP,61566,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,58000,EUR,60938,Germany,WFH,Germany,Small,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,249260,USD,249260,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,185400,USD,185400,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,170000,USD,170000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,65000,GBP,80036,United Kingdom,Hybrid,United Kingdom,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analyst,128875,USD,128875,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,93700,USD,93700,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Machine Learning Engineer,180000,USD,180000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,100000,USD,100000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,136260,USD,136260,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,109280,USD,109280,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,92000,USD,92000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Engineer,200000,USD,200000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,110000,GBP,135446,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,85000,GBP,104663,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,117000,USD,117000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,99450,USD,99450,United States,WFH,United States,Medium,Data Analyst
2022,Entry Level,Full Time,Data Engineer,129000,USD,129000,United States,WFH,United States,Large,Data Engineer
2022,Entry Level,Full Time,Data Engineer,86000,USD,86000,United States,WFH,United States,Large,Data Engineer
2020,Entry Level,Full Time,Data Engineer,1000000,INR,13493,India,WFH,India,Large,Data Engineer
2020,Entry Level,Full Time,Data Engineer,1000000,INR,13493,India,WFH,India,Large,Data Engineer
2022,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,119300,USD,119300,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Business Data Analyst,100000,USD,100000,United States,WFH,United States,Large,Data Analyst
2022,Mid Level,Full Time,Data Scientist,25000,USD,25000,Türkiye,Hybrid,Türkiye,Medium,Data Scientist
2022,Mid Level,Full Time,Data Analyst,90000,SGD,65257,Singapore,Hybrid,Singapore,Medium,Data Analyst
2022,Mid Level,Full Time,AI Scientist,200000,USD,200000,United States,WFH,United States,Medium,Data Scientist
2022,Entry Level,Full Time,Machine Learning Developer,180000,USD,180000,United States,WFH,United States,Large,Data Engineer
2022,Mid Level,Full Time,Data Scientist,153000,USD,153000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Engineer,210000,USD,210000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,100000,USD,100000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,150075,USD,150075,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,110925,USD,110925,United States,WFH,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Machine Learning Scientist,22800,USD,22800,Egypt,WFH,Egypt,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,160000,USD,160000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,92000,USD,92000,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Machine Learning Engineer,202900,USD,202900,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,131300,USD,131300,United States,WFH,United States,Large,Data Engineer
2020,Entry Level,Full Time,Data Analyst,20000,EUR,22809,Portugal,WFH,Portugal,Medium,Data Analyst
2022,Entry Level,Full Time,Data Analyst,15000,USD,15000,Indonesia,WFO,Indonesia,Large,Data Analyst
2022,Senior Level,Full Time,Data Engineer,175000,USD,175000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,135000,USD,135000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Science Manager,193000,AUD,133766,Australia,WFH,Australia,Large,Data Scientist
2022,Entry Level,Full Time,Machine Learning Engineer,83000,USD,83000,United States,WFO,United States,Large,Data Engineer
2022,Mid Level,Full Time,Data Engineer,75000,GBP,92350,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,55000,GBP,67723,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,186000,USD,186000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,148800,USD,148800,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analyst,112900,USD,112900,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,ML Engineer,240000,USD,240000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,ML Engineer,160000,USD,160000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Science Manager,300000,USD,300000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Science Manager,200000,USD,200000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Engineer,62500,EUR,65666,Germany,Hybrid,Germany,Small,Data Engineer
2022,Mid Level,Full Time,AI Scientist,200000,USD,200000,India,WFH,United States,Large,Data Scientist
2022,Mid Level,Full Time,Machine Learning Engineer,95000,GBP,116976,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,75000,GBP,92350,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,AI Scientist,120000,USD,120000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Analyst,112900,USD,112900,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,90320,USD,90320,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analytics Manager,145000,USD,145000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analytics Manager,105400,USD,105400,United States,WFH,United States,Medium,Data Analyst
2020,Entry Level,Full Time,Data Scientist,43200,EUR,49268,Germany,WFO,Germany,Small,Data Scientist
2022,Mid Level,Full Time,Data Engineer,90000,GBP,110820,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,75000,GBP,92350,United Kingdom,WFO,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,215300,USD,215300,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,158200,USD,158200,United States,WFH,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Engineer,209100,USD,209100,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,154600,USD,154600,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Analyst,115934,USD,115934,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,81666,USD,81666,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,175000,USD,175000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,155000,USD,155000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,80000,EUR,84053,France,WFH,Germany,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,164000,USD,164000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,132000,USD,132000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Scientist,170000,USD,170000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,123000,USD,123000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Machine Learning Engineer,189650,USD,189650,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,164996,USD,164996,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,ETL Developer,50000,EUR,52533,Greece,WFO,Greece,Medium,Data Engineer
2022,Mid Level,Full Time,ETL Developer,50000,EUR,52533,Greece,WFO,Greece,Medium,Data Engineer
2022,Executive,Full Time,Lead Data Engineer,150000,CAD,115222,Canada,WFH,Canada,Small,Data Engineer
2022,Senior Level,Full Time,Data Engineer,165400,USD,165400,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,132320,USD,132320,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,208775,USD,208775,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,147800,USD,147800,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,136994,USD,136994,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,101570,USD,101570,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,128875,USD,128875,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,93700,USD,93700,United States,WFH,United States,Medium,Data Analyst
2022,Executive,Full Time,Head of Machine Learning,6000000,INR,76309,India,Hybrid,India,Large,Data Engineer
2022,Entry Level,Full Time,Machine Learning Engineer,28500,GBP,35093,United Kingdom,WFH,United Kingdom,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,183600,USD,183600,United States,WFH,United States,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,100800,USD,100800,United States,WFH,United States,Large,Data Engineer
2022,Mid Level,Full Time,Data Analyst,40000,GBP,49253,United Kingdom,WFH,United Kingdom,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,30000,GBP,36940,United Kingdom,WFH,United Kingdom,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,40000,EUR,42026,Spain,WFH,Spain,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,30000,EUR,31520,Spain,WFH,Spain,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,80000,EUR,84053,Spain,WFH,Spain,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,70000,EUR,73546,Spain,WFH,Spain,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,80000,GBP,98506,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,70000,GBP,86193,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,80000,EUR,84053,Greece,WFH,Greece,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,70000,EUR,73546,Greece,WFH,Greece,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,189650,USD,189650,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,164996,USD,164996,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Analyst,40000,EUR,42026,Greece,WFH,Greece,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,30000,EUR,31520,Greece,WFH,Greece,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,75000,GBP,92350,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,60000,GBP,73880,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,215300,USD,215300,United States,WFO,United States,Large,Data Scientist
2022,Senior Level,Full Time,Data Scientist,140400,USD,140400,United States,WFO,United States,Large,Data Scientist
2022,Mid Level,Full Time,Data Engineer,60000,EUR,63040,Spain,WFH,Spain,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,45000,EUR,47280,Spain,WFH,Spain,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,260000,USD,260000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,180000,USD,180000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,55000,GBP,67723,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,35000,GBP,43096,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Mid Level,Full Time,Data Engineer,60000,EUR,63040,Greece,WFH,Greece,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,45000,EUR,47280,Greece,WFH,Greece,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,60000,GBP,73880,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,45000,GBP,55410,United Kingdom,WFH,United Kingdom,Medium,Data Engineer
2021,Mid Level,Full Time,Machine Learning Engineer,43200,EUR,51064,Italy,Hybrid,Italy,Large,Data Engineer
2022,Senior Level,Full Time,Data Science Engineer,60000,USD,60000,Argentina,WFH,Mexico,Large,Data Scientist
2022,Mid Level,Full Time,Data Engineer,82900,USD,82900,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,63900,USD,63900,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Scientist,160000,USD,160000,United States,WFH,United States,Large,Data Scientist
2022,Mid Level,Full Time,Machine Learning Scientist,112300,USD,112300,United States,WFH,United States,Large,Data Scientist
2022,Mid Level,Full Time,Data Science Manager,241000,USD,241000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Science Manager,159000,USD,159000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,180000,USD,180000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,80000,USD,80000,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Analyst,58000,USD,58000,United States,WFO,United States,Small,Data Analyst
2022,Mid Level,Full Time,Data Analyst,58000,USD,58000,United States,WFO,United States,Small,Data Analyst
2022,Senior Level,Full Time,Data Engineer,136000,USD,136000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,108800,USD,108800,United States,WFO,United States,Medium,Data Engineer
